user_id,Age,Gender,Salary,Purchased,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20
15624510,19,Male,19000,0,1.92594534051617,2.45021491786214,0.449372957270332,1.17545836806763,3.65349182901196,-0.0215291834064145,-0.612386894226332,0.0299724972527881,0.522596150537426,-0.919831992885503,2.99226225048963,3.49559816466406,-0.848087255902778,1.96662199624404,-2.03628084984597,0.324064831206975,-2.59244931082262,1.60152292149164,-2.8395634226397,-2.41580891209963
15810944,35,Male,20000,0,-0.443425406454704,3.63964048328743,-1.2635557069694,-2.36503416683917,0.091479600129607,-0.574981288648273,-1.08315486337258,-1.80030385825658,-3.03024434655792,4.25086909474679,-0.23246527593424,0.815854961979217,0.678436146977214,1.65575255646998,1.10631602708298,-0.695211712494114,3.10562115654559,-1.23991771969008,-2.14292359591667,-0.919310785906965
15668575,26,Female,43000,0,1.28337185702967,0.874439652885405,-1.25234041489099,-1.47826645355134,-1.54148965787685,-3.37844000655293,-0.971776891577271,-0.253194204114032,1.73743074542782,-0.219495625539193,-4.28235245855368,-0.40081614505056,1.6261030856812,0.604560620968502,-2.03485477074325,-0.947503781073444,-0.971575430352752,0.0520663775732658,1.25526574212998,1.43773124735812
15603246,27,Female,57000,0,-1.54525219283489,0.21349414965637,-0.501618688159046,-1.53374283025885,0.347855761922048,3.67295398805041,-0.678882822458221,0.243410820081307,0.909249687537523,-2.0472071960749,-5.8500513660011,-2.3068413724043,1.75473290656543,1.11349904690354,-1.51006304112178,-0.0656226366523236,0.500447369760319,-0.136676622861845,3.14405330657591,-1.07401868339378
15804002,19,Male,76000,0,-0.289604201039938,-0.188898533504839,1.12846101408672,-0.0317435828179447,0.660939207819313,1.06041000800942,-0.901895875337198,2.08523151045866,-1.77934100960181,0.430571197451229,-1.69001928239813,0.754373992019325,-0.0937883903426216,0.60957075745523,0.00626841751233213,0.235052625445345,-0.575058958659859,-2.22011029697342,-1.74451278605159,-1.36594035015367
15728773,27,Male,58000,0,0.407041117712894,0.645494043853475,1.77629185570176,2.95478327148614,-0.444572505716292,1.15324061121628,-0.288622619623887,-4.27620806804263,0.897489613448842,4.97736798036137,0.186877320989309,-0.663429272753825,-0.544416757691542,2.57487544523246,-3.25980488667798,0.867441111167632,0.585470213959222,0.622680418574867,0.962156553587626,-5.98994773899526
15598044,27,Female,84000,0,-2.26556475796949,1.3979176109204,0.335462881506361,0.444080785721728,1.06936966430941,1.60176815538813,-0.627721748556786,0.231410561970894,-3.29779194894417,2.31759960158632,-1.81393302321684,-0.627220690334395,2.06711818623013,3.55460136376274,1.39131236965852,-2.12916408109951,0.728428690011954,1.71073184563513,1.48336926821722,-1.38534474911821
15694829,32,Female,150000,1,-6.42160094383293,-4.34300710003418,0.18839400056685,3.99591254464504,-0.964316488962076,-1.78338196776528,1.11823680841618,-0.43412531610433,-3.38992738568928,-3.66003699420959,-0.821502323312679,0.919250114404713,1.11241827930394,-0.798168019709245,-0.223533300944532,-0.0307960959250142,3.16819289090051,-2.14605725385993,-1.26907721053245,0.234065966262694
15600575,25,Male,33000,0,1.08831309888505,2.07555099301055,0.220538716115805,0.838658758901363,-2.2867306017956,-0.858560398413634,-0.226557578597619,0.0133914221905249,-1.18528767017091,-1.77820052344723,1.32155947172178,0.120201164337585,0.738829721639368,-0.661400105194269,2.56472964472033,0.415858545562123,2.1336544190449,2.05221061912858,-0.0910870249337955,0.144329284777842
15727311,35,Female,65000,0,-0.424576239621791,1.86701705214242,-0.53783095360919,-0.669501931910142,5.19295713358469,-1.23806315489079,-1.12580378613424,1.30782779083634,-1.42226852847661,-2.11837994025742,1.63187209365053,0.426560647707567,-1.65063046927552,1.8395195926522,-0.159775375443461,-0.0977876991354293,-2.00934970505805,-1.28136525966081,-0.127074342361402,-0.154695087898519
